timestamp,func_name,syn_correct,exec_correct,assert_correct,avg_line_cov,avg_branch_cov,reward
2025-04-08T01:43:31.095494,get_row,1,1,1,1.0,1.0,1.0
2025-04-08T01:43:33.039954,isPossibleToSplit,1,1,1,0.875,0.8,0.8700000000000001
2025-04-08T01:43:34.500523,max_alternating_sum,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:34.530705,__init__,1,0,0,0,0,0
2025-04-08T01:43:35.989792,numberOfWeakCharacters,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:37.435624,lengthOfLIS,1,1,1,1.0,1.0,1.0
2025-04-08T01:43:39.836602,prisonAfterNDays,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:41.548256,number_of_steps,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:42.977631,word_break,1,1,1,0.9523809523809523,0.9,0.940952380952381
2025-04-08T01:43:44.468608,min_changes,1,1,1,0.8,0.5,0.72
2025-04-08T01:43:44.951229,removeStones,1,0,0,0,0,0
2025-04-08T01:43:44.961686,__init__,1,0,0,0,0,0
2025-04-08T01:43:46.866683,is_power_of_two,1,1,1,0.8,0.5,0.72
2025-04-08T01:43:46.884131,shortestDistance,1,0,0,0,0,0
2025-04-08T01:43:48.806410,numOfWays,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:50.260004,findLonelyPixel,1,1,1,1.0,1.0,1.0
2025-04-08T01:43:51.818756,generate_possible_next_moves,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:53.335238,validWordAbbreviation,1,1,0,1.0,0.8,0.7200000000000001
2025-04-08T01:43:54.880583,transpose,1,1,1,1.0,1.0,1.0
2025-04-08T01:43:56.506282,largest1BorderedSquare,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:56.523260,min_trio_degree,1,0,0,0,0,0
2025-04-08T01:43:58.035916,sumOddLengthSubarrays,1,1,1,1.0,1.0,1.0
2025-04-08T01:43:59.527440,findLongestChain,1,1,0,1.0,1.0,0.8
2025-04-08T01:43:59.546817,containsNearbyAlmostDuplicate,1,0,0,0,0,0
2025-04-08T01:44:00.050675,diffWaysToCompute,1,0,0,0,0,0
2025-04-08T01:44:01.516726,powerful_integers,1,1,0,1.0,1.0,0.8
2025-04-08T01:44:03.276520,xor_beauty,1,1,0,0.9411764705882353,0.9,0.7364705882352942
2025-04-08T01:44:04.683892,fizzBuzz,1,1,1,0.9166666666666666,0.875,0.9166666666666667
2025-04-08T01:44:06.084894,find_third_words,1,1,0,1.0,1.0,0.8
2025-04-08T01:44:06.101934,kthSymbolInGrammar,1,0,0,0,0,0
2025-04-08T01:44:06.589408,minCost,1,0,0,0,0,0
2025-04-08T01:44:08.041703,projectionArea,1,1,0,1.0,1.0,0.8
2025-04-08T01:44:09.469284,min_operations_max_profit,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:44:10.910012,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:44:12.523321,find_relative_ranks,1,1,0,1.0,1.0,0.8
2025-04-08T01:44:57.462289,minOperations,1,1,0,0.9090909090909091,0.75,0.6636363636363637
2025-04-08T01:44:59.453287,find_lucky,1,1,0,0.9166666666666666,0.875,0.7166666666666668
2025-04-08T01:45:01.027202,is_safe,1,1,1,0.8571428571428571,0.5,0.7428571428571429
2025-04-08T01:45:01.052380,multiply,1,0,0,0,0,0
2025-04-08T01:45:03.041716,kClosest,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:45:03.061768,rankTeams,1,0,0,0,0,0
2025-04-08T01:45:04.530717,minSkips,1,1,0,0.9333333333333333,0.875,0.7233333333333334
2025-04-08T01:45:06.008038,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:45:07.470525,shortest_distance,1,1,0,1.0,0,0.4
2025-04-08T01:45:08.967815,findBestValue,1,1,1,0.8888888888888888,0.625,0.8055555555555556
2025-04-08T01:45:08.989035,minAreaFreeRect,1,0,0,0,0,0
2025-04-08T01:45:10.488414,canIWin,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:45:10.507555,__init__,1,0,0,0,0,0
2025-04-08T01:45:11.980550,num_elements_with_smaller_and_greater,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:12.499796,__init__,1,0,0,0,0,0
2025-04-08T01:45:13.982777,largestMagicSquare,1,1,0,0.8421052631578947,0.7857142857142857,0.6511278195488721
2025-04-08T01:45:15.457473,kLengthApart,1,1,0,0.8888888888888888,0.8333333333333334,0.6888888888888889
2025-04-08T01:45:15.470616,__init__,1,0,0,0,0,0
2025-04-08T01:45:15.486386,shortest_path,1,0,0,0,0,0
2025-04-08T01:45:15.500676,__init__,1,0,0,0,0,0
2025-04-08T01:45:17.021326,minNonZeroProduct,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:18.478986,beautifulSubarrays,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:19.931777,numRookCaptures,1,1,0,0.8636363636363636,0.8125,0.6704545454545454
2025-04-08T01:45:21.326755,__init__,1,0,0,0,0,0
2025-04-08T01:45:22.769452,calculate_summation_of_absolute_differences,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:24.340720,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:45:24.848187,add_one_row_helper,1,0,0,0,0,0
2025-04-08T01:45:24.866515,pseudoPalindromicPaths,1,0,0,0,0,0
2025-04-08T01:45:24.883157,minimum_deviation,1,0,0,0,0,0
2025-04-08T01:45:27.281127,can_transform,1,1,1,0.7777777777777778,0.6666666666666666,0.7777777777777777
2025-04-08T01:45:28.820305,isConvex,1,1,1,0.875,0.6666666666666666,0.8166666666666667
2025-04-08T01:45:30.378405,maxProductPath,1,1,0,0.8823529411764706,0.9,0.7129411764705883
2025-04-08T01:45:31.913667,shortestToChar,1,1,0,0.9285714285714286,0.875,0.7214285714285715
2025-04-08T01:45:33.341041,busiestServers,1,1,0,0.9285714285714286,0.6666666666666666,0.638095238095238
2025-04-08T01:45:35.307469,min_operations,1,1,0,0.75,0.7,0.5800000000000001
2025-04-08T01:45:36.703453,smallerNumbersThanCurrent,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:38.135957,bitwise_complement,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:39.662242,generate_parenthesis,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:39.670380,maxWidthOfVerticalArea,0,0,0,0,0,-1
2025-04-08T01:45:41.127530,decode_permutation,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:42.626676,maxProductDifference,1,1,0,0.9230769230769231,0.8,0.6892307692307693
2025-04-08T01:45:42.642292,maxCoins,1,0,0,0,0,0
2025-04-08T01:45:43.602075,modify_array,1,0,0,0,0,0
2025-04-08T01:45:45.066023,find_disappeared_numbers,1,1,1,1.0,1.0,1.0
2025-04-08T01:45:46.550845,movesToMakeZigzag,1,1,0,0.9166666666666666,0.8333333333333334,0.7000000000000001
2025-04-08T01:45:48.466175,minimumAbsDifference,1,1,0,1.0,1.0,0.8
2025-04-08T01:45:49.843684,wordsAbbreviation,1,1,0,0.45454545454545453,0.21428571428571427,0.2675324675324675
2025-04-08T01:45:49.859777,__init__,1,0,0,0,0,0
2025-04-08T01:45:49.878849,minOperations,1,0,0,0,0,0
2025-04-08T01:45:51.378812,mergeStones,1,1,0,0.9444444444444444,0.8571428571428571,0.7206349206349206
2025-04-08T01:45:51.397578,shortestDistance,1,0,0,0,0,0
2025-04-08T01:46:38.554934,sumEvenAfterQueries,1,1,0,1.0,1.0,0.8
2025-04-08T01:46:40.048060,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:46:41.437908,count_once_in_both,1,1,1,1.0,1.0,1.0
2025-04-08T01:46:41.458541,slanted_transposition_cipher,1,0,0,0,0,0
2025-04-08T01:46:41.970597,__init__,1,0,0,0,0,0
2025-04-08T01:46:43.500560,maxBoxesInWarehouse,1,1,0,0.8461538461538461,0.8333333333333334,0.6717948717948719
2025-04-08T01:46:44.880897,stringWithDifferentDifference,1,1,1,1.0,0.5,0.8
2025-04-08T01:46:46.796467,valid_partition,1,1,0,1.0,1.0,0.8
2025-04-08T01:46:46.813034,__init__,1,0,0,0,0,0
2025-04-08T01:46:48.736274,max_chunks_to_sorted,1,1,0,1.0,1.0,0.8
2025-04-08T01:46:51.077623,decode,1,1,0,1.0,1.0,0.8
2025-04-08T01:46:51.564616,max_achievable_requests,1,0,0,0,0,0
2025-04-08T01:46:51.577945,smallestSufficientTeam,1,0,0,0,0,0
2025-04-08T01:46:51.588268,DFS,1,0,0,0,0,0
2025-04-08T01:46:51.605023,minCost,1,0,0,0,0,0
2025-04-08T01:46:53.031174,count_trees,1,1,0,1.0,1.0,0.8
2025-04-08T01:46:53.046839,splitPainting,1,0,0,0,0,0
2025-04-08T01:46:54.513796,trap,1,1,1,1.0,1.0,1.0
2025-04-08T01:46:55.875194,removeDuplicates,1,1,1,1.0,0.8333333333333334,0.9333333333333335
2025-04-08T01:46:57.317722,max_positive_negative_count,1,1,0,1.0,0,0.4
2025-04-08T01:46:57.333336,__init__,1,0,0,0,0,0
2025-04-08T01:46:57.350915,hasGroupsSizeX,1,0,0,0,0,0
2025-04-08T01:46:58.770438,add,1,1,1,1.0,1.0,1.0
2025-04-08T01:46:58.782156,dp,1,0,0,0,0,0
2025-04-08T01:47:00.725852,minScoreTriangulation,1,1,0,1.0,1.0,0.8
2025-04-08T01:47:02.187739,min_area_rect,1,1,0,0.9,0.875,0.7100000000000001
2025-04-08T01:47:02.686245,canReorderDoubled,1,0,0,0,0,0
2025-04-08T01:47:04.211486,min_money,1,1,0,1.0,1.0,0.8
2025-04-08T01:47:05.638642,tallestBillboard,1,1,0,1.0,1.0,0.8
2025-04-08T01:47:07.067419,largestOverlap,1,1,1,1.0,1.0,1.0
2025-04-08T01:47:07.084702,maxPrices,1,0,0,0,0,0
2025-04-08T01:47:07.099129,maximalSquare,1,0,0,0,0,0
2025-04-08T01:47:08.533026,findReplaceString,1,1,0,0.7272727272727273,0.5,0.49090909090909096
2025-04-08T01:47:10.541860,is_palindrome,1,1,0,1.0,1.0,0.8
2025-04-08T01:47:11.974865,numOfWays,1,1,0,0.7857142857142857,0.5,0.5142857142857142
2025-04-08T01:47:11.991414,addNegabinary,1,0,0,0,0,0
2025-04-08T01:47:12.007592,largestTimeFromDigits,1,0,0,0,0,0
2025-04-08T01:47:12.022484,sortItems,1,0,0,0,0,0
2025-04-08T01:47:12.037923,maxValueAfterOperations,1,0,0,0,0,0
2025-04-08T01:47:13.455842,goodSubarrays,1,1,0,1.0,1.0,0.8
2025-04-08T01:47:14.868632,perform_operations,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:47:17.775268,sort_transformed_array,1,1,0,0.5833333333333334,0.5,0.43333333333333335
2025-04-08T01:47:17.788750,__init__,1,0,0,0,0,0
2025-04-08T01:47:18.297462,__init__,1,0,0,0,0,0
2025-04-08T01:47:19.725064,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:47:21.074100,subarraysDivByK,1,1,1,1.0,1.0,1.0
2025-04-08T01:47:22.493378,get_folder_names,1,1,0,0.8823529411764706,0.8333333333333334,0.6862745098039216
2025-04-08T01:47:23.935825,can_attend_meetings,1,1,1,0.8571428571428571,0.5,0.7428571428571429
2025-04-08T01:47:23.954290,canMakePaliQueries,1,0,0,0,0,0
2025-04-08T01:48:10.391171,__init__,1,0,0,0,0,0
2025-04-08T01:48:10.407330,ways,1,0,0,0,0,0
2025-04-08T01:48:10.902655,__init__,0,0,0,0,0,-1
2025-04-08T01:48:12.781907,smallest_number_with_at_least_one_digit_from_each_array,1,1,0,0.8888888888888888,0.8333333333333334,0.6888888888888889
2025-04-08T01:48:14.780720,min_operations,1,1,0,1.0,0,0.4
2025-04-08T01:48:16.165120,decode,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:17.566675,rob,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:19.054142,validateIP,1,1,1,0.6363636363636364,0.25,0.5545454545454546
2025-04-08T01:48:19.576698,check_good_line,1,0,0,0,0,0
2025-04-08T01:48:20.963924,kEmptySlots,1,1,0,0.8888888888888888,0.875,0.7055555555555556
2025-04-08T01:48:22.435327,threeSumMulti,1,1,1,0.5666666666666667,0.42857142857142855,0.5980952380952381
2025-04-08T01:48:22.923074,kSmallestPairs,1,0,0,0,0,0
2025-04-08T01:48:23.393014,dfs,1,0,0,0,0,0
2025-04-08T01:48:23.840648,shortestAlternatingPaths,1,0,0,0,0,0
2025-04-08T01:48:25.351444,shortest_unrollable_sequence,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:26.797049,findOriginalArray,1,1,0,0.9333333333333333,0.875,0.7233333333333334
2025-04-08T01:48:28.313977,longestSubsequence,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:28.329561,__init__,1,0,0,0,0,0
2025-04-08T01:48:29.745180,areConnected,1,1,0,0.9583333333333334,0.7857142857142857,0.6976190476190476
2025-04-08T01:48:31.188342,capitalize_title,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:48:32.594933,restoreMatrix,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:34.086694,min_steps_to_equal_elements,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:35.540799,uniquePaths,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:36.956900,count_substrings_with_one_difference,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:38.364943,is_concatenated,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:39.790867,shuffle,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:41.217191,find_duplicates,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:42.661410,reformat_number,1,1,0,0.8461538461538461,0.75,0.6384615384615385
2025-04-08T01:48:42.679172,groupThePeople,1,0,0,0,0,0
2025-04-08T01:48:43.613564,__init__,1,0,0,0,0,0
2025-04-08T01:48:45.149876,maximumGap,1,1,0,0.9545454545454546,0.875,0.7318181818181819
2025-04-08T01:48:46.654047,number_of_ways,1,1,0,0.5,0.25,0.30000000000000004
2025-04-08T01:48:46.669146,dp,1,0,0,0,0,0
2025-04-08T01:48:48.171605,max_increase_keeping_skyline,1,1,0,1.0,1.0,0.8
2025-04-08T01:48:49.619818,truncate_sentence,1,1,0,1.0,0,0.4
2025-04-08T01:48:51.080816,maxProfit,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:51.568714,__init__,1,0,0,0,0,0
2025-04-08T01:48:53.042282,rotate,1,1,0,1.0,0,0.4
2025-04-08T01:48:54.463345,fair_candy_swap,1,1,0,0.8888888888888888,0.8333333333333334,0.6888888888888889
2025-04-08T01:48:54.481430,mostCompetitive,1,0,0,0,0,0
2025-04-08T01:48:55.926976,isValid,1,1,1,0.7,0.625,0.73
2025-04-08T01:48:57.398523,height_checker,1,1,1,1.0,1.0,1.0
2025-04-08T01:48:58.920452,maxHeight,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:49:00.350332,findRLEProduct,1,1,0,0.9473684210526315,0.75,0.6789473684210527
2025-04-08T01:49:00.369863,minAbsDifference,1,0,0,0,0,0
2025-04-08T01:49:00.384536,__init__,1,0,0,0,0,0
2025-04-08T01:49:01.890270,max_count_target,1,1,0,1.0,1.0,0.8
2025-04-08T01:49:03.919292,find_lus_length,1,1,1,0.8333333333333334,0.75,0.8333333333333335
2025-04-08T01:49:03.938263,matrix_rank_transform,1,0,0,0,0,0
2025-04-08T01:49:05.344115,maxAbsoluteSum,1,1,0,1.0,1.0,0.8
2025-04-08T01:49:05.356033,backtrack,1,0,0,0,0,0
2025-04-08T01:49:06.741103,first_palindrome,1,1,0,1.0,1.0,0.8
2025-04-08T01:49:08.182051,get_power,1,1,0,1.0,1.0,0.8
2025-04-08T01:49:52.716764,shortestPathBinaryMatrix,1,0,0,0,0,0
2025-04-08T01:49:54.663843,wiggleMaxLength,1,1,1,0.9090909090909091,0.75,0.8636363636363638
2025-04-08T01:49:54.681102,isSymmetric,1,0,0,0,0,0
2025-04-08T01:49:56.110019,remove_covered_intervals,1,1,0,1.0,1.0,0.8
2025-04-08T01:49:58.062842,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:49:58.081304,closest_nodes,1,0,0,0,0,0
2025-04-08T01:49:59.572386,splitIntoFibonacci,1,1,1,0.76,0.625,0.754
2025-04-08T01:50:01.282493,minSubarray,1,1,1,0.9230769230769231,0.8333333333333334,0.9025641025641026
2025-04-08T01:50:03.240093,add_to_array_form,1,1,0,0.8,0.5,0.52
2025-04-08T01:50:05.466165,longestHappyPrefix,1,1,0,0.9375,0.8333333333333334,0.7083333333333334
2025-04-08T01:50:07.834438,min_cost,1,1,0,1.0,0,0.4
2025-04-08T01:50:08.834390,dfs,1,0,0,0,0,0
2025-04-08T01:50:11.235183,numberOfSticks,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:50:14.059435,largest_matrix,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:15.619025,minimumEffort,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:17.269227,minimum_energy,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:18.239422,isGoodArray,1,0,0,0,0,0
2025-04-08T01:50:19.715798,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:50:21.186947,sum_of_digits,1,1,0,1.0,0,0.4
2025-04-08T01:50:22.581982,is_one_bit_character,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:24.524457,smallestFactorization,1,1,0,0.9090909090909091,0.8333333333333334,0.696969696969697
2025-04-08T01:50:27.062612,count_hills_valleys,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:29.858862,max_consecutive_robots,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:32.087104,daily_temperatures,1,1,1,1.0,1.0,1.0
2025-04-08T01:50:32.101733,__init__,1,0,0,0,0,0
2025-04-08T01:50:34.159959,solve,1,1,0,1.0,0.9166666666666666,0.7666666666666667
2025-04-08T01:50:35.799565,check_arithmetic_subarrays,1,1,1,0.7692307692307693,0.5,0.7076923076923076
2025-04-08T01:50:37.877089,time_to_buy_tickets,1,1,1,1.0,0.875,0.9500000000000002
2025-04-08T01:50:40.903634,min_operations,1,1,0,1.0,1.0,0.8
2025-04-08T01:50:41.417322,__init__,1,0,0,0,0,0
2025-04-08T01:50:41.442733,closest_cost,1,0,0,0,0,0
2025-04-08T01:50:41.464137,helper,1,0,0,0,0,0
2025-04-08T01:50:43.069303,min_swaps,1,1,0,0.9523809523809523,0.8333333333333334,0.7142857142857143
2025-04-08T01:50:43.089319,__init__,1,0,0,0,0,0
2025-04-08T01:50:44.623399,max_running_time,1,1,0,1.0,0,0.4
2025-04-08T01:50:44.648517,__init__,1,0,0,0,0,0
2025-04-08T01:50:46.990710,arrayRankTransform,1,1,0,1.0,0.75,0.7000000000000001
2025-04-08T01:50:49.162986,rotated_digits,1,1,1,1.0,1.0,1.0
2025-04-08T01:50:49.650528,maximizeXor,1,0,0,0,0,0
2025-04-08T01:50:52.219110,maxProfit,1,1,1,1.0,1.0,1.0
2025-04-08T01:50:52.241778,__init__,1,0,0,0,0,0
2025-04-08T01:50:54.740111,sortedSquares,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:50:57.291075,minMoves,1,1,0,0.8,0.5,0.52
2025-04-08T01:51:45.706173,max_points,1,1,0,0.7777777777777778,0.75,0.6111111111111112
2025-04-08T01:51:45.720370,__init__,1,0,0,0,0,0
2025-04-08T01:51:47.179919,sum_of_points,1,1,0,0.6842105263157895,0.5,0.4736842105263158
2025-04-08T01:51:48.614212,max_seg_sum_after_queries,1,1,0,1.0,0.9285714285714286,0.7714285714285715
2025-04-08T01:51:50.055248,minimum_working_time,1,1,0,1.0,1.0,0.8
2025-04-08T01:51:51.461647,shiftGrid,1,1,0,1.0,1.0,0.8
2025-04-08T01:51:53.411990,can_make_arithmetic_progression,1,1,0,0.875,0.75,0.6500000000000001
2025-04-08T01:51:53.428458,minimum_speed,1,0,0,0,0,0
2025-04-08T01:51:55.067535,majorityElement,1,1,1,1.0,1.0,1.0
2025-04-08T01:51:55.085555,__init__,1,0,0,0,0,0
2025-04-08T01:51:57.414738,k_distant_indices,1,1,0,1.0,0.8333333333333334,0.7333333333333334
2025-04-08T01:51:59.453960,find_content_children,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:01.452448,max_uncrossed_lines,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:01.469845,__init__,1,0,0,0,0,0
2025-04-08T01:52:02.891238,arraysIntersection,1,1,1,0.9285714285714286,0.875,0.9214285714285715
2025-04-08T01:52:04.834302,lenLongestFibSubseq,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:06.229306,maximalNetworkRank,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:06.726666,longestHappyString,1,0,0,0,0,0
2025-04-08T01:52:07.212306,DFS,1,0,0,0,0,0
2025-04-08T01:52:08.636477,isPalindrome,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:52:10.088814,maximum_children_with_eight_dollars,1,1,0,0.6666666666666666,0.5,0.4666666666666667
2025-04-08T01:52:10.320386,__init__,1,0,0,0,0,0
2025-04-08T01:52:11.778640,maxSatisfied,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:13.236927,third_max,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:13.259676,k_most_frequent,1,0,0,0,0,0
2025-04-08T01:52:14.661177,min_sessions,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:16.039732,smallestWordForLCP,1,1,0,0.8181818181818182,0.75,0.6272727272727274
2025-04-08T01:52:16.054582,__init__,1,0,0,0,0,0
2025-04-08T01:52:16.065443,__init__,1,0,0,0,0,0
2025-04-08T01:52:17.479672,search,1,1,1,0.6470588235294118,0.5,0.6588235294117648
2025-04-08T01:52:18.908880,maxSubArray,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:20.365108,maxValue,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:21.785791,max_invites,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:23.200730,singleNonDuplicate,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:24.663333,largest_even_sum,1,1,0,1.0,0.9,0.76
2025-04-08T01:52:26.089861,maximum_wealth,1,1,0,1.0,0,0.4
2025-04-08T01:52:27.523024,maxAlternatingSum,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:28.997695,moveZeroes,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:30.428994,numWays,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:30.444479,groupStrings,1,0,0,0,0,0
2025-04-08T01:52:30.926960,__init__,1,0,0,0,0,0
2025-04-08T01:52:31.372453,__init__,1,0,0,0,0,0
2025-04-08T01:52:32.784947,average_even_divisible_by_three,1,1,1,1.0,0.75,0.9000000000000001
2025-04-08T01:52:34.190040,isReflected,1,1,0,0.9,0.75,0.6600000000000001
2025-04-08T01:52:35.563622,count_pairs,1,1,0,1.0,1.0,0.8
2025-04-08T01:52:35.579208,numOfMinutes,1,0,0,0,0,0
2025-04-08T01:52:36.984399,maximalRectangle,1,1,1,0.9473684210526315,0.9,0.9389473684210528
2025-04-08T01:52:36.998843,__init__,1,0,0,0,0,0
2025-04-08T01:52:38.373367,can_split,1,1,1,0.9375,0.9,0.935
2025-04-08T01:52:40.695250,separate_digits,1,1,1,1.0,1.0,1.0
2025-04-08T01:52:42.088293,maximumProduct,1,1,0,1.0,0,0.4
2025-04-08T01:52:43.516059,findMiddleIndex,1,1,1,0.8888888888888888,0.75,0.8555555555555556
2025-04-08T01:52:43.531395,__init__,1,0,0,0,0,0
2025-04-08T01:53:30.635440,merge_nums,1,1,0,0.8823529411764706,0.8,0.6729411764705884
2025-04-08T01:53:32.064525,count_different_subsequence_GCDs,1,1,0,1.0,0.875,0.75
2025-04-08T01:53:33.494144,min_operations,1,1,1,0.8823529411764706,0.9166666666666666,0.919607843137255
2025-04-08T01:53:33.510978,networkDelayTime,1,0,0,0,0,0
2025-04-08T01:53:34.956668,find_pairs,1,1,1,0.9230769230769231,0.875,0.9192307692307693
2025-04-08T01:53:36.606606,prefixesDivBy5,1,1,0,1.0,1.0,0.8
2025-04-08T01:53:38.353401,rank_teams,1,1,0,1.0,1.0,0.8
2025-04-08T01:53:40.628050,numTrees,1,1,1,1.0,1.0,1.0
2025-04-08T01:53:42.474303,shortest_distance,1,1,0,1.0,1.0,0.8
2025-04-08T01:53:44.042530,threeSumClosest,1,1,1,0.875,0.6,0.79
2025-04-08T01:53:45.421661,getMaxGridHappiness,1,0,0,0,0,0
2025-04-08T01:53:47.393341,maxProfitAssignment,1,1,0,1.0,1.0,0.8
2025-04-08T01:53:49.373615,max_element,1,1,0,1.0,0,0.4
2025-04-08T01:53:49.392340,__init__,1,0,0,0,0,0
2025-04-08T01:53:50.882612,canWinNim,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:53:50.903826,sumPaths,1,0,0,0,0,0
2025-04-08T01:53:52.420301,accountsMerge,1,1,1,1.0,1.0,1.0
2025-04-08T01:53:54.666338,max_k_repeating,1,1,1,1.0,1.0,1.0
2025-04-08T01:53:56.205262,is_solvable,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:53:56.707540,max_nodes_without_restricted,1,0,0,0,0,0
2025-04-08T01:53:58.407709,searchMatrix,1,1,1,0.9230769230769231,0.8333333333333334,0.9025641025641026
2025-04-08T01:53:58.422814,__init__,1,0,0,0,0,0
2025-04-08T01:53:58.947508,smallestChair,1,0,0,0,0,0
2025-04-08T01:54:00.379427,total_area,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:54:00.398683,maxSizeSubsequenceSumQueries,1,0,0,0,0,0
2025-04-08T01:54:03.198976,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:54:03.226800,countStudents,1,0,0,0,0,0
2025-04-08T01:54:04.708801,sort_names_by_height,1,1,1,1.0,0,0.6000000000000001
2025-04-08T01:54:06.164132,splitArray,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:07.624236,slowestKey,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:07.641672,min_valid_subarrays,1,0,0,0,0,0
2025-04-08T01:54:09.152826,minOperations,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:09.668287,__init__,1,0,0,0,0,0
2025-04-08T01:54:11.790831,mirrorReflection,1,1,0,0.75,0.5,0.5
2025-04-08T01:54:11.807680,winners_and_losers,1,0,0,0,0,0
2025-04-08T01:54:13.218437,smallest_index,1,1,1,0.8333333333333334,0.75,0.8333333333333335
2025-04-08T01:54:15.127071,connectTwoGroups,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:16.607392,kSum,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:16.622960,best_coordinate,1,0,0,0,0,0
2025-04-08T01:54:18.523155,change,1,1,1,1.0,1.0,1.0
2025-04-08T01:54:19.996319,suggestedProducts,1,1,0,0.9230769230769231,0.875,0.7192307692307693
2025-04-08T01:54:20.005934,isPrintable,0,0,0,0,0,-1
2025-04-08T01:54:21.489721,count_good_triplets,1,1,0,0.9,0.9,0.7200000000000001
2025-04-08T01:54:22.970779,max_min_power,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:22.983879,__init__,1,0,0,0,0,0
2025-04-08T01:54:24.436151,maxProfit,1,1,0,1.0,1.0,0.8
2025-04-08T01:54:24.452692,highest_island,1,0,0,0,0,0
2025-04-08T01:54:24.467023,maxProbability,1,0,0,0,0,0
2025-04-08T01:55:09.437943,__init__,1,1,0,1.0,0,0.4
2025-04-08T01:55:10.823493,get_winner,1,1,0,0.8333333333333334,0.6666666666666666,0.6000000000000001
2025-04-08T01:55:10.838238,calculate,1,0,0,0,0,0
2025-04-08T01:55:10.852286,__init__,1,0,0,0,0,0
